일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2018/12/26","38350","-450","-1.16","38400","38750","38300","12707675","488546395500","228941160792500","5969782550"
"2018/12/24","38800","150","0.39","38500","39050","38300","9729530","376007004600","231627562940000","5969782550"
"2018/12/21","38650","0","0.00","38200","38650","38100","14947080","575188706454","230732095557500","5969782550"
"2018/12/20","38650","-450","-1.15","38600","39100","38500","11937617","462009678419","230732095557500","5969782550"
"2018/12/19","39100","200","0.51","38900","39350","38850","9942037","388002233278","233418497705000","5969782550"
"2018/12/18","38900","-250","-0.64","38300","39200","38300","11042101","429736490346","232224541195000","5969782550"
"2018/12/17","39150","200","0.51","38650","39600","38650","11532968","452402501320","233716986832500","5969782550"
"2018/12/14","38950","-1050","-2.63","40200","40200","38700","19671783","768559029290","232523030322500","5969782550"
"2018/12/13","40000","-450","-1.11","40650","40750","40000","26254646","1054672523100","238791302000000","5969782550"
"2018/12/12","40450","200","0.50","40250","40700","40150","12024279","486186060392","241477704147500","5969782550"
"2018/12/11","40250","50","0.12","40600","40700","40200","10638766","429054464300","258377819175000","6419324700"
"2018/12/10","40200","-750","-1.83","40450","40650","40000","14892263","598916715336","258056852940000","6419324700"
"2018/12/07","40950","450","1.11","40900","41400","40850","11433083","469836158250","262871346465000","6419324700"
"2018/12/06","40500","-950","-2.29","40600","41100","40450","14251826","579350131900","259982650350000","6419324700"
"2018/12/05","41450","-700","-1.66","40900","41750","40850","12631983","522454917535","266081008815000","6419324700"
"2018/12/04","42150","-1100","-2.54","42650","42900","41900","14347746","605987183391","270574536105000","6419324700"
"2018/12/03","43250","1400","3.35","42750","43400","42400","12110702","521013724675","277635793275000","6419324700"
"2018/11/30","41850","-1300","-3.01","43450","44000","41750","19775519","838775278782","268648738695000","6419324700"
"2018/11/29","43150","0","0.00","43850","43850","42900","8473511","367283420273","276993860805000","6419324700"
"2018/11/28","43150","100","0.23","42800","43200","42750","6943099","298451186806","276993860805000","6419324700"
"2018/11/27","43050","450","1.06","42900","43100","42500","8367091","358411353235","276351928335000","6419324700"
"2018/11/26","42600","200","0.47","42150","42800","42100","6613009","281292956782","273463232220000","6419324700"
"2018/11/23","42400","-50","-0.12","42450","42600","41900","5192638","219016162650","272179367280000","6419324700"
"2018/11/22","42450","350","0.83","42000","42650","42000","5970796","253026136500","272500333515000","6419324700"
"2018/11/21","42100","-700","-1.64","41800","42300","41800","10769589","452948578450","270253569870000","6419324700"
"2018/11/20","42800","-850","-1.95","42450","43000","42100","9420664","402663272818","274747097160000","6419324700"
"2018/11/19","43650","-350","-0.80","44050","44250","43450","7538720","329484578450","280203523155000","6419324700"
"2018/11/16","44000","-250","-0.56","44600","44750","43700","7777124","343558543950","282450286800000","6419324700"
"2018/11/15","44250","150","0.34","44050","44350","43500","5864067","258043393106","284055117975000","6419324700"
"2018/11/14","44100","-400","-0.90","44500","44500","43800","6783344","298839918986","283092219270000","6419324700"
"2018/11/13","44500","-700","-1.55","43900","44500","43400","9311126","410326698042","285659949150000","6419324700"
"2018/11/12","45200","900","2.03","43850","45250","43700","8552566","383762517836","290153476440000","6419324700"
"2018/11/09","44300","250","0.57","44450","44850","43900","7318500","324257144750","284376084210000","6419324700"
"2018/11/08","44050","50","0.11","44900","45050","44050","12617397","562057316672","282771253035000","6419324700"
"2018/11/07","44000","250","0.57","43600","44500","43400","11553998","508909458050","282450286800000","6419324700"
"2018/11/06","43750","-50","-0.11","43750","43800","42950","7713625","335005850955","280845455625000","6419324700"
"2018/11/05","43800","-350","-0.79","43750","43800","42900","9426777","409145234602","281166421860000","6419324700"
"2018/11/02","44150","2000","4.74","43050","44250","42800","16517112","716242611700","283413185505000","6419324700"
"2018/11/01","42150","-250","-0.59","42450","42950","42150","13423132","570459206662","270574536105000","6419324700"
"2018/10/31","42400","50","0.12","42900","43350","41700","17621480","747032941791","272179367280000","6419324700"
"2018/10/30","42350","950","2.29","41400","43000","41000","14205190","604196474977","271858401045000","6419324700"
"2018/10/29","41400","400","0.98","40850","41950","40550","14460521","597885768395","265760042580000","6419324700"
"2018/10/26","41000","0","0.00","41100","41300","40400","14413864","589371007778","263192312700000","6419324700"
"2018/10/25","41000","-1550","-3.64","40600","41550","40550","19338170","793655503846","263192312700000","6419324700"
"2018/10/24","42550","-500","-1.16","43050","43100","42250","13522825","575195361250","273142265985000","6419324700"
"2018/10/23","43050","-500","-1.15","43300","43450","42550","9531231","410359339378","276351928335000","6419324700"
"2018/10/22","43550","-350","-0.80","43450","43950","43200","8357648","364048308122","279561590685000","6419324700"
"2018/10/19","43900","-150","-0.34","43900","44150","43450","7842520","343941369439","281808354330000","6419324700"
"2018/10/18","44050","-100","-0.23","43950","44450","43700","8347725","368459881850","282771253035000","6419324700"
"2018/10/17","44150","550","1.26","44150","44500","44000","8306193","367501442800","283413185505000","6419324700"
"2018/10/16","43600","-200","-0.46","43700","44150","43350","6825677","298409521650","279882556920000","6419324700"
"2018/10/15","43800","-200","-0.45","44050","44050","43350","7434522","324349864008","281166421860000","6419324700"
"2018/10/12","44000","900","2.09","43200","44650","43200","12640906","555819477084","282450286800000","6419324700"
"2018/10/11","43100","-2200","-4.86","44000","44650","43100","19324537","844343711668","276672894570000","6419324700"
"2018/10/10","45300","350","0.78","45250","45500","44500","10341349","467913195347","290795408910000","6419324700"
"2018/10/08","44950","250","0.56","44200","45200","44200","6759464","303659853438","288548645265000","6419324700"
"2018/10/05","44700","0","0.00","44800","45500","44550","10544165","472928025851","286943814090000","6419324700"
"2018/10/04","44700","-1000","-2.19","45150","45600","44700","11865327","533018469730","286943814090000","6419324700"
"2018/10/02","45700","-650","-1.40","46450","46700","45700","6607188","304304412500","293363138790000","6419324700"
"2018/10/01","46350","-100","-0.22","46450","46800","45800","6354983","293932571121","297535699845000","6419324700"
"2018/09/28","46450","-1050","-2.21","47250","47250","46300","11270515","526127504500","298177632315000","6419324700"
"2018/09/27","47500","100","0.21","46950","47500","46450","15804586","742801242496","304917923250000","6419324700"
"2018/09/21","47400","150","0.32","46550","47550","46550","14476906","682177094783","304275990780000","6419324700"
"2018/09/20","47250","1100","2.38","46850","47600","46400","13536966","638838502250","303313092075000","6419324700"
"2018/09/19","46150","650","1.43","46000","46200","45700","9367454","430987483700","296251834905000","6419324700"
"2018/09/18","45500","350","0.78","44950","45900","44700","9987090","454869947826","292079273850000","6419324700"
"2018/09/17","45150","-700","-1.53","45550","45800","44900","8123384","367361318550","289832510205000","6419324700"
"2018/09/14","45850","1800","4.09","45000","45850","44900","12446344","567635309851","294326037495000","6419324700"
"2018/09/13","44050","-500","-1.12","44550","44750","44000","18277942","807794526518","282771253035000","6419324700"
"2018/09/12","44550","-500","-1.11","44900","45100","44500","12995269","580625526020","285980915385000","6419324700"
"2018/09/11","45050","-450","-0.99","45550","45900","45050","9865790","447167292954","289190577735000","6419324700"
"2018/09/10","45500","600","1.34","45450","45550","45000","9979838","452309806832","292079273850000","6419324700"
"2018/09/07","44900","-1200","-2.60","44500","45200","44400","18285508","819215923241","288227679030000","6419324700"
"2018/09/06","46100","-500","-1.07","46200","46400","45800","9040553","416318421951","295930868670000","6419324700"
"2018/09/05","46600","-1050","-2.20","47300","47450","46400","9139998","429157782662","299140531020000","6419324700"
"2018/09/04","47650","200","0.42","47550","47800","47200","6791255","323146318571","305880821955000","6419324700"
"2018/09/03","47450","-1000","-2.06","48200","48300","47300","8595084","409459975273","304596957015000","6419324700"
"2018/08/31","48450","800","1.68","47100","48450","47000","13577454","652318032746","311016281715000","6419324700"
"2018/08/30","47650","850","1.82","46950","47950","46700","12193231","580258547207","305880821955000","6419324700"
"2018/08/29","46800","250","0.54","46750","46800","46400","5572374","259964187606","300424395960000","6419324700"
"2018/08/28","46550","250","0.54","46800","46950","46300","7365976","343322898494","298819564785000","6419324700"
"2018/08/27","46300","150","0.33","46100","46550","46000","5263782","243696166492","297214733610000","6419324700"
"2018/08/24","46150","-50","-0.11","45900","46400","45550","6582535","302213248900","296251834905000","6419324700"
"2018/08/23","46200","100","0.22","46150","46200","45700","6730918","309343270650","296572801140000","6419324700"
"2018/08/22","46100","1300","2.90","45150","46200","44900","11641656","532916173650","295930868670000","6419324700"
"2018/08/21","44800","950","2.17","43700","44900","43700","9520270","423682844807","287585746560000","6419324700"
"2018/08/20","43850","-250","-0.57","43500","44200","43500","7289124","319179967555","281487388095000","6419324700"
"2018/08/17","44100","-150","-0.34","44050","44400","44050","6808747","300777618579","283092219270000","6419324700"
"2018/08/16","44250","-900","-1.99","43800","44650","43700","10088229","445397794650","284055117975000","6419324700"
"2018/08/14","45150","100","0.22","44850","45400","44850","6409259","289642674700","289832510205000","6419324700"
"2018/08/13","45050","-350","-0.77","44950","45100","44650","9803831","440074792600","289190577735000","6419324700"
"2018/08/10","45400","-1500","-3.20","46150","46400","44850","16670643","757074407100","291437341380000","6419324700"
"2018/08/09","46900","100","0.21","47000","47050","46450","12010886","562115508475","301066328430000","6419324700"
"2018/08/08","46800","100","0.21","47000","47000","46550","6429338","300496036000","300424395960000","6419324700"
"2018/08/07","46700","900","1.97","46300","46750","45900","9058174","421267477875","299782463490000","6419324700"
"2018/08/06","45800","50","0.11","46150","46150","45750","6771979","311102588350","294005071260000","6419324700"
"2018/08/03","45750","200","0.44","45850","45900","45450","8274944","377640097734","293684105025000","6419324700"
"2018/08/02","45550","-1000","-2.15","46550","46800","45500","8560924","393892682650","292400240085000","6419324700"
"2018/08/01","46550","300","0.65","46050","46850","46050","7484499","347628686461","298819564785000","6419324700"
"2018/07/31","46250","-250","-0.54","46200","46450","46000","8033607","371441937700","296893767375000","6419324700"
